"lineage","aligned_length_bp","n_ambiguous_bases","n_gaps","n_stop_codons","has_stop_codon","shorter_than_frame","in_synonymy_group"
"H_SPEHAE01",475,0,4,0,FALSE,TRUE,FALSE
"H_SPHUM04",478,0,1,0,FALSE,TRUE,FALSE
"H_SPIARB01",479,0,0,0,FALSE,FALSE,FALSE
"H_SPIDOM01",479,0,0,0,FALSE,FALSE,FALSE
"H_SPIPAL01",477,0,2,0,FALSE,TRUE,FALSE
"H_SPIPAS01",478,0,1,0,FALSE,TRUE,FALSE
"H_SPIPAS02",478,0,1,0,FALSE,TRUE,FALSE
"H_SPIPAS03",479,0,0,0,FALSE,FALSE,FALSE
"H_SPIPAS04",479,0,0,0,FALSE,FALSE,FALSE
"H_SPIPAS05",479,0,0,0,FALSE,FALSE,FALSE
"H_SPIPAS06",479,0,0,0,FALSE,FALSE,FALSE
"H_SPIPAS11",227,0,252,0,FALSE,TRUE,FALSE
"H_SPISAL01",478,0,1,0,FALSE,TRUE,FALSE
"H_SPISAL02",478,0,1,0,FALSE,TRUE,FALSE
"H_SPISEN01",479,0,0,0,FALSE,FALSE,TRUE
"H_SPISEN02",479,0,0,0,FALSE,FALSE,FALSE
"H_SPISEN06",450,0,29,0,FALSE,TRUE,FALSE
"H_SPMAG12_Haemoproteus_larae",478,0,1,0,FALSE,TRUE,FALSE
"H_SPMEN02",357,0,122,0,FALSE,TRUE,FALSE
"H_SPOFRO01",479,0,0,0,FALSE,FALSE,FALSE
"H_SPOPER01",478,0,1,0,FALSE,TRUE,FALSE
"H_SPOPER02",478,1,1,0,FALSE,TRUE,FALSE
"H_SPOPLU01",477,0,2,0,FALSE,TRUE,FALSE
"H_STAL06",479,0,0,0,FALSE,FALSE,FALSE
"H_STAL2_Haemoproteus_syrnii",478,0,1,0,FALSE,TRUE,FALSE
"H_STAL4",479,0,0,0,FALSE,FALSE,FALSE
"H_STANIG03",326,0,153,0,FALSE,TRUE,FALSE
"H_STCHI01",249,0,230,0,FALSE,TRUE,FALSE
"H_STIERY03",475,0,4,0,FALSE,TRUE,FALSE
"H_STOCC01",294,0,185,0,FALSE,TRUE,FALSE
"H_STOCC02",478,0,1,0,FALSE,TRUE,FALSE
"H_STRCAP01",479,0,0,0,FALSE,FALSE,TRUE
"H_STRORI01",479,0,0,0,FALSE,FALSE,FALSE
"H_STRSEM01",448,0,31,0,FALSE,TRUE,TRUE
"H_STRTUR01",479,0,0,0,FALSE,FALSE,FALSE
"H_STRTUR02",479,0,0,0,FALSE,FALSE,FALSE
"H_STRTUR03",479,0,0,0,FALSE,FALSE,FALSE
"H_STRTUR04",479,0,0,0,FALSE,FALSE,FALSE
"H_STRTUR05",479,0,0,0,FALSE,FALSE,FALSE
"H_STRURA01",479,0,0,0,FALSE,FALSE,FALSE
"H_STRURA02",479,0,0,0,FALSE,FALSE,FALSE
"H_STRURA03",478,0,1,0,FALSE,TRUE,TRUE
"H_STRZON01",249,0,230,0,FALSE,TRUE,TRUE
"H_STSEL1_Haemoproteus_ilanpapernai",361,0,118,0,FALSE,TRUE,FALSE
"H_STSEN1_Haemoproteus_turtur",361,0,118,0,FALSE,TRUE,TRUE
"H_STTRA01",249,0,230,0,FALSE,TRUE,TRUE
"H_STUVUL01",479,0,0,0,FALSE,FALSE,FALSE
"H_STVAR01",479,0,0,0,FALSE,FALSE,FALSE
"H_STVAR02",291,0,188,0,FALSE,TRUE,FALSE
"H_STVAR03",479,0,0,0,FALSE,FALSE,FALSE
"H_STVAR06",478,0,1,0,FALSE,TRUE,FALSE
"H_STVAR07",463,0,16,0,FALSE,TRUE,FALSE
"H_STVAR08",478,0,1,0,FALSE,TRUE,FALSE
"H_SUISUI01",477,0,2,0,FALSE,TRUE,FALSE
"H_SUISUI02",477,0,2,0,FALSE,TRUE,FALSE
"H_SUISUI03",477,0,2,0,FALSE,TRUE,FALSE
"H_SUISUI04",477,0,2,0,FALSE,TRUE,FALSE
"H_SULNEB01",420,1,59,0,FALSE,TRUE,FALSE
"H_SULNEB02",420,0,59,0,FALSE,TRUE,FALSE
"H_SW1_Haemoproteus_belopolskyi",478,0,1,0,FALSE,TRUE,FALSE
"H_SW3_Haemoproteus_belopolskyi",479,0,0,0,FALSE,FALSE,FALSE
"H_SW4",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT01_Haemoproteus_parabelopolskyi",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT02_Haemoproteus_parabelopolskyi",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT03_Haemoproteus_pallidulus",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT04",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT07_Haemoproteus_parabelopolskyi",478,0,1,0,FALSE,TRUE,FALSE
"H_SYAT09",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT10",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT11_Haemoproteus_parabelopolskyi",478,0,1,0,FALSE,TRUE,FALSE
"H_SYAT12",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT13",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT14",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT16_Haemoproteus_homogeneae",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT17",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT18",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT19",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT21",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT26",478,0,1,0,FALSE,TRUE,FALSE
"H_SYAT28",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT29",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT30",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT31",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT32",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT33",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT34",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT35",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT36",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT37",479,1,0,0,FALSE,FALSE,FALSE
"H_SYAT41",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT44",479,0,0,0,FALSE,FALSE,FALSE
"H_SYAT46",478,0,1,0,FALSE,TRUE,FALSE
"H_SYAT50",478,0,1,0,FALSE,TRUE,FALSE
"H_SYAT51",478,0,1,0,FALSE,TRUE,FALSE
"H_SYAT52",478,0,1,0,FALSE,TRUE,FALSE
"H_SYBOR01_Haemoproteus_parabelopolskyi",479,0,0,0,FALSE,FALSE,FALSE
"H_SYBOR03_Haemoproteus_parabelopolskyi",479,0,0,0,FALSE,FALSE,FALSE
"H_SYBOR04",462,0,17,0,FALSE,TRUE,FALSE
"H_SYBOR15",478,0,1,0,FALSE,TRUE,FALSE
"H_SYBOR31",478,0,1,0,FALSE,TRUE,FALSE
"H_SYBOR35",479,0,0,0,FALSE,FALSE,FALSE
"H_SYBOR36",478,0,1,0,FALSE,TRUE,FALSE
"H_SYCIN01",478,0,1,0,FALSE,TRUE,FALSE
"H_SYCRA01",478,0,1,0,FALSE,TRUE,FALSE
"H_SYCUR01",479,0,0,0,FALSE,FALSE,FALSE
"H_SYCUR02",479,0,0,0,FALSE,FALSE,FALSE
"H_SYCUR03",478,0,1,0,FALSE,TRUE,TRUE
"H_SYHOR01",479,0,0,0,FALSE,FALSE,FALSE
"H_SYLALT1",479,0,0,0,FALSE,FALSE,FALSE
"H_SYLVIRE01",479,0,0,0,FALSE,FALSE,FALSE
"H_SYLVIRE02",479,0,0,0,FALSE,FALSE,FALSE
"H_SYMAXI01",479,2,0,0,FALSE,FALSE,FALSE
"H_SYMEL01",479,0,0,0,FALSE,FALSE,FALSE
"H_SYMEL02",479,0,0,0,FALSE,FALSE,FALSE
"H_SYMEL03",452,0,27,0,FALSE,TRUE,FALSE
"H_SYMEL06",425,0,54,0,FALSE,TRUE,FALSE
"H_SYMGUT01",479,0,0,0,FALSE,FALSE,FALSE
"H_SYMGUT02",479,0,0,0,FALSE,FALSE,FALSE
"H_SYNALB01",477,0,2,0,FALSE,TRUE,FALSE
"H_SYNIS1_Haemoproteus_parabelopolskyi",478,0,1,0,FALSE,TRUE,FALSE
"H_SYNIS2",469,0,10,0,FALSE,TRUE,FALSE
"H_SYNIS3",479,0,0,0,FALSE,FALSE,FALSE
"H_SYNRUF02",479,0,0,0,FALSE,FALSE,FALSE
"H_SYNUNI01",478,0,1,0,FALSE,TRUE,FALSE
"H_TABI01",285,0,194,0,FALSE,TRUE,FALSE
"H_TABI02_Haemoproteus_paruli",479,0,0,0,FALSE,FALSE,FALSE
"H_TABI03",285,0,194,0,FALSE,TRUE,FALSE
"H_TABI04",285,0,194,0,FALSE,TRUE,FALSE
"H_TABI05",285,0,194,0,FALSE,TRUE,TRUE
"H_TABI06",285,1,194,0,FALSE,TRUE,FALSE
"H_TABI10",479,0,0,0,FALSE,FALSE,FALSE
"H_TACCRI01",477,0,2,0,FALSE,TRUE,TRUE
"H_TACCRI03",477,0,2,0,FALSE,TRUE,FALSE
"H_TACRUB02",477,0,2,0,FALSE,TRUE,FALSE
"H_TACRUB03",477,0,2,0,FALSE,TRUE,FALSE
"H_TANCAY01",477,0,2,0,FALSE,TRUE,FALSE
"H_TANCHI01",477,0,2,0,FALSE,TRUE,FALSE
"H_TANCHI02",477,0,2,0,FALSE,TRUE,FALSE
"H_TANCYA01",477,0,2,0,FALSE,TRUE,FALSE
"H_TANCYA02",477,0,2,0,FALSE,TRUE,FALSE
"H_TANDES01_Haemoproteus_nucleocentralis_",477,0,2,0,FALSE,TRUE,FALSE
"H_TANGAL01",479,0,0,0,FALSE,FALSE,FALSE
"H_TANGAL02",479,2,0,0,FALSE,FALSE,TRUE
"H_TANICT01",479,0,0,0,FALSE,FALSE,FALSE
"H_TANIG01_Haemoproteus_coatneyi",479,0,0,0,FALSE,FALSE,FALSE
"H_TANLAB01",477,0,2,0,FALSE,TRUE,FALSE
"H_TANSAY01",477,0,2,0,FALSE,TRUE,FALSE
"H_TANSCH02",479,0,0,0,FALSE,FALSE,FALSE
"H_TANVAS02_Haemoproteus_coatneyi",479,0,0,0,FALSE,FALSE,FALSE
"H_TANXAN01",477,0,2,0,FALSE,TRUE,FALSE
"H_TASCH01",478,0,1,0,FALSE,TRUE,FALSE
"H_TATHA01",479,0,0,0,FALSE,FALSE,FALSE
"H_TATTLR01",446,0,33,0,FALSE,TRUE,FALSE
"H_TAUPER01",478,0,1,0,FALSE,TRUE,FALSE
"H_TEPON01",249,0,230,0,FALSE,TRUE,FALSE
"H_TERUF01",479,0,0,0,FALSE,FALSE,FALSE
"H_TERUF03",475,0,4,0,FALSE,TRUE,FALSE
"H_TERUF04",475,0,4,0,FALSE,TRUE,FALSE
"H_TERUF05",479,0,0,0,FALSE,FALSE,FALSE
"H_TETURO01",478,0,1,0,FALSE,TRUE,FALSE
"H_TETURO02",478,0,1,0,FALSE,TRUE,FALSE
"H_TFUS16",478,0,1,0,FALSE,TRUE,FALSE
"H_THACAE05",477,0,2,0,FALSE,TRUE,FALSE
"H_THAFAN01",456,0,23,0,FALSE,TRUE,TRUE
"H_THAFUR01",477,0,2,0,FALSE,TRUE,FALSE
"H_THAFUR02",478,1,1,0,FALSE,TRUE,FALSE
"H_THAFUR03",478,1,1,0,FALSE,TRUE,FALSE
"H_THAGLA01",477,0,2,0,FALSE,TRUE,FALSE
"H_THAGLA02",477,0,2,0,FALSE,TRUE,FALSE
"H_THAMEL01",464,0,15,0,FALSE,TRUE,TRUE
"H_THASAT05",477,0,2,0,FALSE,TRUE,FALSE
"H_THASAT09",477,0,2,0,FALSE,TRUE,FALSE
"H_THASCH03",477,0,2,0,FALSE,TRUE,FALSE
"H_THATEN01",478,0,1,0,FALSE,TRUE,FALSE
"H_THATOR01",477,0,2,0,FALSE,TRUE,FALSE
"H_THATOR02",477,0,2,0,FALSE,TRUE,FALSE
"H_THRBON01",472,1,7,0,FALSE,TRUE,TRUE
"H_THRMEL01",478,0,1,0,FALSE,TRUE,FALSE
"H_THRSAY01",477,0,2,0,FALSE,TRUE,FALSE
"H_TIABIC01",479,0,0,0,FALSE,FALSE,FALSE
"H_TITCAY01",477,0,2,0,FALSE,TRUE,FALSE
"H_TITSEM01",477,0,2,0,FALSE,TRUE,FALSE
"H_TODSAN01",479,1,0,0,FALSE,FALSE,FALSE
"H_TODSUB01",479,0,0,0,FALSE,FALSE,FALSE
"H_TOFLA02",478,0,1,0,FALSE,TRUE,FALSE
"H_TOFLA03_Haemoproteus_paraortalidum",478,0,1,0,FALSE,TRUE,FALSE
"H_TOLFLA01",477,0,2,0,FALSE,TRUE,FALSE
"H_TOXCRI01",477,0,2,0,FALSE,TRUE,FALSE
"H_TOXCUR01",478,0,1,0,FALSE,TRUE,FALSE
"H_TOXLON01",478,0,1,0,FALSE,TRUE,FALSE
"H_TOXRUF01",479,1,0,0,FALSE,FALSE,FALSE
"H_TRECAP01",479,0,0,0,FALSE,FALSE,FALSE
"H_TRECAP02",479,0,0,0,FALSE,FALSE,FALSE
"H_TRECAP03",479,0,0,0,FALSE,FALSE,FALSE
"H_TRECAP04",479,0,0,0,FALSE,FALSE,FALSE
"H_TRECAP05",479,0,0,0,FALSE,FALSE,FALSE
"H_TRECAP06",479,0,0,0,FALSE,FALSE,FALSE
"H_TRECAP07",479,0,0,0,FALSE,FALSE,FALSE
"H_TRECAP08",479,0,0,0,FALSE,FALSE,FALSE
"H_TRECAP09",479,0,0,0,FALSE,FALSE,FALSE
"H_TRECAP10",479,0,0,0,FALSE,FALSE,FALSE
"H_TRIMEL03",479,0,0,0,FALSE,FALSE,FALSE
"H_TRIMEL04",479,0,0,0,FALSE,FALSE,FALSE
"H_TRMUS01",478,0,1,0,FALSE,TRUE,FALSE
"H_TROAED12",478,0,1,0,FALSE,TRUE,FALSE
"H_TROAED13",478,0,1,0,FALSE,TRUE,FALSE
"H_TROAED14",478,0,1,0,FALSE,TRUE,FALSE
"H_TROAED15",479,0,0,0,FALSE,FALSE,FALSE
"H_TROAED16",478,0,1,0,FALSE,TRUE,FALSE
"H_TROAED17",455,0,24,0,FALSE,TRUE,TRUE
"H_TROAED18",478,0,1,0,FALSE,TRUE,FALSE
"H_TROAED19_Haemoproteus_homohandai",478,0,1,0,FALSE,TRUE,FALSE
"H_TROAED20_Haemoproteus_witti",479,0,0,0,FALSE,FALSE,FALSE
"H_TROERY01_Haemoproteus_leiothrichus",479,0,0,0,FALSE,FALSE,FALSE
"H_TROERY02_Haemoproteus_homoleiothrichus",479,0,0,0,FALSE,FALSE,FALSE
"H_TUCAR01",479,0,0,0,FALSE,FALSE,FALSE
"H_TUCHR01_Haemoproteus_minutus",479,0,0,0,FALSE,FALSE,FALSE
"H_TUMER17",478,0,1,0,FALSE,TRUE,FALSE
"H_TUMIG06",479,0,0,0,FALSE,FALSE,FALSE
"H_TUMIG07",479,0,0,0,FALSE,FALSE,FALSE
"H_TUMIG08",479,0,0,0,FALSE,FALSE,FALSE
"H_TUMIG10",437,0,42,0,FALSE,TRUE,FALSE
"H_TUMIG21",478,0,1,0,FALSE,TRUE,FALSE
"H_TUPHI01_Haemoproteus_asymmetricus",479,0,0,0,FALSE,FALSE,TRUE
"H_TUPHI01_Haemoproteus_minutus",479,0,0,0,FALSE,FALSE,TRUE
"H_TURABY01",479,0,0,0,FALSE,FALSE,FALSE
"H_TURABY02",479,0,0,0,FALSE,FALSE,FALSE
"H_TURAFE02",455,0,24,0,FALSE,TRUE,FALSE
"H_TURAFE03",479,0,0,0,FALSE,FALSE,FALSE
"H_TURAMA06",477,0,2,0,FALSE,TRUE,TRUE
"H_TURASS04",479,0,0,0,FALSE,FALSE,FALSE
"H_TURASS05",479,0,0,0,FALSE,FALSE,TRUE
"H_TURBRE01",475,0,4,0,FALSE,TRUE,FALSE
"H_TURBRE02",477,0,2,0,FALSE,TRUE,FALSE
"H_TURBRE03",477,0,2,0,FALSE,TRUE,FALSE
"H_TURDUS2_Haemoproteus_minutus",479,0,0,0,FALSE,FALSE,FALSE
"H_TURFLA02",477,0,2,0,FALSE,TRUE,FALSE
"H_TURFUL01",477,0,2,0,FALSE,TRUE,FALSE
"H_TURGRA01",478,0,1,0,FALSE,TRUE,FALSE
"H_TURGUL01",249,0,230,0,FALSE,TRUE,TRUE
"H_TURINF01",479,0,0,0,FALSE,FALSE,FALSE
"H_TURMER01",479,0,0,0,FALSE,FALSE,FALSE
"H_TURMER02",479,0,0,0,FALSE,FALSE,FALSE
"H_TURMER08",478,0,1,0,FALSE,TRUE,FALSE
"H_TURMER17",438,0,41,0,FALSE,TRUE,FALSE
"H_TURMIG02",477,0,2,0,FALSE,TRUE,FALSE
"H_TURMIG15",477,0,2,0,FALSE,TRUE,FALSE
"H_TURMIG22",477,0,2,0,FALSE,TRUE,FALSE
"H_TUROLI05",479,2,0,0,FALSE,FALSE,FALSE
"H_TURPLE01",479,0,0,0,FALSE,FALSE,FALSE
"H_TURREI01",479,0,0,0,FALSE,FALSE,FALSE
"H_TURREI02",479,0,0,0,FALSE,FALSE,FALSE
"H_TURSTR01",305,4,174,0,FALSE,TRUE,TRUE
"H_TURSTR02",479,0,0,0,FALSE,FALSE,FALSE
"H_TURSTR03",479,0,0,0,FALSE,FALSE,TRUE
"H_TURTYM01_Haemoproteus_multivolutinus",389,0,90,0,FALSE,TRUE,TRUE
"H_TURTYM02",479,0,0,0,FALSE,FALSE,TRUE
"H_TURUF02",478,0,1,0,FALSE,TRUE,FALSE
"H_TUSW06",423,0,56,0,FALSE,TRUE,TRUE
"H_TUSW08",423,0,56,0,FALSE,TRUE,FALSE
"H_TYLEDU01",479,0,0,0,FALSE,FALSE,FALSE
"H_TYLEDU04",479,0,0,0,FALSE,FALSE,FALSE
"H_TYRCOU01",478,0,1,0,FALSE,TRUE,FALSE
"H_TYRMEL01",477,0,2,0,FALSE,TRUE,FALSE
"H_TYRVOC01",478,0,1,0,FALSE,TRUE,FALSE
"H_TYRVOC03",478,0,1,0,FALSE,TRUE,FALSE
"H_TYTAL1",432,0,47,0,FALSE,TRUE,TRUE
"H_TYTAL10",474,0,5,0,FALSE,TRUE,FALSE
"H_TYTAL11",474,0,5,0,FALSE,TRUE,FALSE
"H_TYTAL2",432,0,47,0,FALSE,TRUE,TRUE
"H_TYTAL3",479,0,0,0,FALSE,FALSE,FALSE
"H_TYTAL4",479,0,0,0,FALSE,FALSE,TRUE
"H_TYTAL5",479,0,0,0,FALSE,FALSE,FALSE
"H_TYTAL6",479,0,0,0,FALSE,FALSE,FALSE
"H_TYTAL7",479,0,0,0,FALSE,FALSE,FALSE
"H_TYTAL8",479,0,0,0,FALSE,FALSE,TRUE
"H_TYTAL9",474,0,5,0,FALSE,TRUE,FALSE
"H_URAANG01",479,0,0,0,FALSE,FALSE,FALSE
"H_URAANG02",479,0,0,0,FALSE,FALSE,FALSE
"H_URABEN01",415,0,64,0,FALSE,TRUE,FALSE
"H_URANG01",479,0,0,0,FALSE,FALSE,FALSE
"H_URANO01",341,0,138,0,FALSE,TRUE,FALSE
"H_URANO02",479,0,0,0,FALSE,FALSE,FALSE
"H_VANCUR01",479,0,0,0,FALSE,FALSE,FALSE
"H_VASUN1",479,0,0,0,FALSE,FALSE,FALSE
"H_VENCAL01",450,0,29,0,FALSE,TRUE,FALSE
"H_VIALT01",479,1,0,0,FALSE,FALSE,FALSE
"H_VIDUA01",389,0,90,0,FALSE,TRUE,FALSE
"H_VIGIL01_Haemoproteus_vireonis",479,0,0,0,FALSE,FALSE,FALSE
"H_VIGIL03",478,0,1,0,FALSE,TRUE,FALSE
"H_VIGIL04",478,0,1,0,FALSE,TRUE,FALSE
"H_VIGIL05",478,0,1,0,FALSE,TRUE,FALSE
"H_VIGIL06",438,0,41,0,FALSE,TRUE,FALSE
"H_VIGIL07",478,0,1,0,FALSE,TRUE,FALSE
"H_VIGIL08",479,0,0,0,FALSE,FALSE,FALSE
"H_VIGIL09",479,0,0,0,FALSE,FALSE,FALSE
"H_VIGIL10",479,0,0,0,FALSE,FALSE,FALSE
"H_VIGRI01",294,0,185,0,FALSE,TRUE,TRUE
"H_VIGRI02",479,1,0,0,FALSE,FALSE,FALSE
"H_VIGRI04",479,0,0,0,FALSE,FALSE,FALSE
"H_VILEU01",438,0,41,0,FALSE,TRUE,FALSE
"H_VILWE04",479,0,0,0,FALSE,FALSE,FALSE
"H_VILWE1_Haemoproteus_micronuclearis",479,0,0,0,FALSE,FALSE,FALSE
"H_VILWE2",479,0,0,0,FALSE,FALSE,FALSE
"H_VILWE3",479,0,0,0,FALSE,FALSE,FALSE
"H_VIMWE1",479,0,0,0,FALSE,FALSE,FALSE
"H_VIOLI01",479,1,0,0,FALSE,FALSE,FALSE
"H_VIOLI02",479,3,0,0,FALSE,FALSE,TRUE
"H_VIOLI04",479,0,0,0,FALSE,FALSE,FALSE
"H_VIOLI05_Haemoproteus_vireonis",479,0,0,0,FALSE,FALSE,FALSE
"H_VIOLI06_Haemoproteus_vireonis",479,0,0,0,FALSE,FALSE,FALSE
"H_VIOLI08",479,0,0,0,FALSE,FALSE,FALSE
"H_VIOLI09",479,0,0,0,FALSE,FALSE,FALSE
"H_VIOLI10",479,0,0,0,FALSE,FALSE,FALSE
"H_VIOLI11",479,0,0,0,FALSE,FALSE,TRUE
"H_VIOLI12",479,0,0,0,FALSE,FALSE,FALSE
"H_VIOLI13",479,0,0,0,FALSE,FALSE,FALSE
"H_VIOLI14",479,1,0,0,FALSE,FALSE,FALSE
"H_VIOLI15",228,0,251,0,FALSE,TRUE,FALSE
"H_VIOLI16",479,0,0,0,FALSE,FALSE,FALSE
"H_VIOLI17",441,0,38,0,FALSE,TRUE,FALSE
"H_VIOLI18",478,0,1,0,FALSE,TRUE,FALSE
"H_VIRBEL01",477,0,2,0,FALSE,TRUE,FALSE
"H_VIRBEL02",477,0,2,0,FALSE,TRUE,FALSE
"H_VIRCRA01",479,0,0,0,FALSE,FALSE,FALSE
"H_VIRFLA01",479,0,0,0,FALSE,FALSE,FALSE
"H_VIRFLA02",228,0,251,0,FALSE,TRUE,FALSE
"H_VIRFLA03",222,0,257,0,FALSE,TRUE,FALSE
"H_VIRFLA05",479,0,0,0,FALSE,FALSE,FALSE
"H_VIRFLA06",475,0,4,0,FALSE,TRUE,FALSE
"H_VIRGRI01",478,0,1,0,FALSE,TRUE,FALSE
"H_VIRHUT01",477,0,2,0,FALSE,TRUE,TRUE
"H_VIRHUT03",477,1,2,0,FALSE,TRUE,FALSE
"H_VIRHUT04",478,0,1,0,FALSE,TRUE,FALSE
"H_VIROLI01",477,0,2,0,FALSE,TRUE,FALSE
"H_VIROLI02",477,0,2,0,FALSE,TRUE,FALSE
"H_VIROLI03",477,0,2,1,TRUE,TRUE,FALSE
"H_VIROLI04",478,0,1,0,FALSE,TRUE,FALSE
"H_VIRPLU01",478,0,1,0,FALSE,TRUE,FALSE
"H_VIRPLU03",478,0,1,0,FALSE,TRUE,FALSE
"H_VIRPLU04",478,0,1,0,FALSE,TRUE,FALSE
"H_VIRPLU07",470,0,9,0,FALSE,TRUE,FALSE
"H_VIRPLU08",478,0,1,0,FALSE,TRUE,FALSE
"H_VIRPLU09",478,0,1,0,FALSE,TRUE,FALSE
"H_WILPUS01",478,0,1,0,FALSE,TRUE,FALSE
"H_WILPUS02",477,0,2,0,FALSE,TRUE,FALSE
"H_WILPUS03",477,0,2,0,FALSE,TRUE,FALSE
"H_WW1_Haemoproteus_palloris",478,0,1,0,FALSE,TRUE,FALSE
"H_WW14",450,0,29,0,FALSE,TRUE,FALSE
"H_WW2_Haemoproteus_majoris",479,0,0,0,FALSE,FALSE,FALSE
"H_WW5",479,0,0,0,FALSE,FALSE,FALSE
"H_XANFLA01",479,0,0,0,FALSE,FALSE,FALSE
"H_XANFLA02",479,0,0,0,FALSE,FALSE,FALSE
"H_XANFLA03",479,0,0,0,FALSE,FALSE,FALSE
"H_XANZOS01",479,0,0,0,FALSE,FALSE,FALSE
"H_XANZOS02",479,0,0,0,FALSE,FALSE,FALSE
"H_XENHOL01",479,0,0,0,FALSE,FALSE,FALSE
"H_XENMIN01",477,0,2,0,FALSE,TRUE,FALSE
"H_XIPALB01",477,0,2,0,FALSE,TRUE,FALSE
"H_XIPELE01",477,0,2,0,FALSE,TRUE,FALSE
"H_XIPELE03",478,0,1,0,FALSE,TRUE,FALSE
"H_XIPELE04",478,0,1,0,FALSE,TRUE,FALSE
"H_XIPELE05",478,0,1,0,FALSE,TRUE,FALSE
"H_XIPELE06",464,0,15,0,FALSE,TRUE,FALSE
"H_XIPOBS01",477,0,2,0,FALSE,TRUE,FALSE
"H_XIPOCE02",477,0,2,0,FALSE,TRUE,FALSE
"H_XOLPYR01",477,0,2,0,FALSE,TRUE,FALSE
"H_XOLPYR02",479,0,0,0,FALSE,FALSE,FALSE
"H_YEWE1",479,0,0,0,FALSE,FALSE,FALSE
"H_YEWE2",479,0,0,0,FALSE,FALSE,FALSE
"H_YUFLA01",326,0,153,0,FALSE,TRUE,FALSE
"H_YUFLA02",326,0,153,0,FALSE,TRUE,FALSE
"H_YUFLA03",326,0,153,0,FALSE,TRUE,FALSE
"H_YWT1_Haemoproteus_motacillae",479,0,0,0,FALSE,FALSE,FALSE
"H_YWT2_Haemoproteus_motacillae",473,0,6,0,FALSE,TRUE,FALSE
"H_YWT3_Haemoproteus_motacillae",479,0,0,0,FALSE,FALSE,FALSE
"H_YWT5_Haemoproteus_motacillae",479,0,0,0,FALSE,FALSE,FALSE
"H_YWT6_Haemoproteus_motacillae",455,0,24,0,FALSE,TRUE,FALSE
"H_YWT7",474,0,5,0,FALSE,TRUE,FALSE
"H_ZEAUR01",347,0,132,0,FALSE,TRUE,FALSE
"H_ZEAUR02",347,0,132,0,FALSE,TRUE,FALSE
"H_ZEAUR03",347,3,132,0,FALSE,TRUE,FALSE
"H_ZEAUR04",347,1,132,0,FALSE,TRUE,FALSE
"H_ZEAUR05",479,0,0,0,FALSE,FALSE,FALSE
"H_ZEAUR06_Haemoproteus_multipigmentatus",411,0,68,0,FALSE,TRUE,FALSE
"H_ZEAUR07",479,0,0,0,FALSE,FALSE,FALSE
"H_ZEGAL01",347,0,132,0,FALSE,TRUE,FALSE
"H_ZEGAL02",347,0,132,0,FALSE,TRUE,FALSE
"H_ZEGAL03",347,6,132,0,FALSE,TRUE,TRUE
"H_ZEGAL04",347,0,132,0,FALSE,TRUE,TRUE
"H_ZEGAL05_Haemoproteus_multipigmentatus",479,0,0,0,FALSE,FALSE,FALSE
"H_ZEGAL06_Haemoproteus_multipigmentatus",388,0,91,0,FALSE,TRUE,TRUE
"H_ZEGAL07_Haemoproteus_multipigmentatus",457,0,22,0,FALSE,TRUE,TRUE
"H_ZEGAL08",479,1,0,0,FALSE,FALSE,FALSE
"H_ZEMAC02",479,0,0,0,FALSE,FALSE,FALSE
"H_ZEMAC03",479,0,0,0,FALSE,FALSE,FALSE
"H_ZEMAC05",479,0,0,0,FALSE,FALSE,FALSE
"H_ZEMAC08",372,0,107,0,FALSE,TRUE,FALSE
"H_ZEMAC09",372,0,107,0,FALSE,TRUE,FALSE
"H_ZEMAC10",382,0,97,0,FALSE,TRUE,FALSE
"H_ZEMAC11",479,0,0,0,FALSE,FALSE,FALSE
"H_ZEMAC12",479,0,0,0,FALSE,FALSE,FALSE
"H_ZEMAC13",479,0,0,0,FALSE,FALSE,FALSE
"H_ZEMAC14",479,0,0,0,FALSE,FALSE,FALSE
"H_ZEMAC15",479,0,0,0,FALSE,FALSE,FALSE
